0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0.1296235225063397,0.016802257586951558,0.0021779678144795327,0.0002823158600182712,3.6594776234975036e-05,4.743543800908752e-06,6.148748566369039e-07,7.970224481785611e-08,1.033128572495317e-08,1.3391776476878935e-09,1.7358892395505873e-10,2.250120779113985e-11,2.9166858145346427e-12,3.780710893242531e-13,4.900690635601869e-14,0.5508589326682358,0.07594963285328954,0.010483567371138635,0.0014487153307918236,0.00020041915644071796,2.775674640510322e-05,3.848232827560633e-06,5.340812120934878e-07,7.419859015897776e-08,1.0318466820374565e-08,1.4363300900222072e-09,2.001248464401195e-10,2.790893673118023e-11,3.895549999125902e-12,5.442081718381393e-13,0.5869594193436789,0.08637449318030374,0.012747337229002405,0.0018868267619888178,0.0002801171216716305,4.1711221310620736e-05,6.229829236395176e-06,9.332702371066842e-07,1.4022920635181716e-07,2.1132696110539888e-08,3.1940109058662215e-09,4.841245365059812e-10,7.358446093151272e-11,1.1214710246940215e-11,1.7136560010595759e-12
0.14106081673293405,0.019898154017362404,0.0028068498571668537,0.00039593653329867567,5.585113076151773e-05,7.878406120677587e-06,1.111334401936527e-06,1.567657384005733e-07,2.211350309452635e-08,3.1193488073401518e-09,4.4001789043830554e-10,6.206928300233007e-11,8.7555437543363e-12,1.2350641529276181e-12,1.7421915812953917e-13,0.543999357841036,0.07414092429504848,0.010124790453289203,0.0013852547053842669,0.0001898612543980764,2.6064821057051165e-05,3.5837262585810827e-06,4.934331792030776e-07,6.802822007737229e-08,9.390163357273325e-09,1.2975941632887266e-09,1.7949286269298741e-10,2.4852003195565808e-11,3.443874809749984e-12,4.776098761925049e-13,0.5276470141065707,0.06988861418773296,0.009294536373740156,0.0012410023895010386,0.00016633886163663623,2.2378580528709527e-05,3.021489335596117e-06,4.093395483150033e-07,5.5633851161089595e-08,7.584066545402409e-09,1.036777262378783e-09,1.4210237978049954e-10,1.952373703471844e-11,2.688348112242749e-12,3.7092602230663474e-13
0.14478382322507552,0.02096235546766992,0.003035009968412317,0.00043942034675295094,6.362095780578064e-05,9.211285508362133e-06,1.333645132718403e-06,1.9309024114048363e-07,2.795634333977099e-08,4.047626272124921e-09,5.860308066645059e-10,8.484778071656223e-11,1.228458608430672e-11,1.7786093400234868e-12,2.5751386027242875e-13,0.5966819534909719,0.08943628765272661,0.013473006165092113,0.0020402001792102055,0.00031059822137331696,4.7542681828863314e-05,7.317217117223022e-06,1.132353908224461e-06,1.7618385933384864e-07,2.7558119445862744e-08,4.332755370056172e-09,6.845791408978118e-10,1.0867431240404014e-10,1.7328502635461603e-11,2.774628644627078e-12,0.6175883392166854,0.09615425171729397,0.015092831946360628,0.0023875728058899972,0.0003804820218007391,6.104907462851785e-05,9.857034208115106e-06,1.600590429584999e-06,2.612309861238011e-07,4.28282562477456e-08,7.0495408829516995e-09,1.1643842447475435e-09,1.9290181346130928e-10,3.2040583275508246e-11,5.333697208550025e-12
0.13084047743228905,0.017119230534709335,0.00223988829643479,0.0002930680541005245,3.834516411866454e-05,5.017099580505547e-06,6.564397044386828e-07,8.588888433426796e-08,1.123774263242227e-08,1.4703516112873186e-09,1.9238150681416822e-10,2.5171288200708935e-11,3.293423365766501e-12,4.3091308556354524e-13,5.6380873846955073e-14,0.5232051086181654,0.06904734587571643,0.009194255004001246,0.0012352657367961455,0.00016742004900165093,2.2884406727389852e-05,3.153538188887887e-06,4.379162441173946e-07,6.124953726087004e-08,8.623876606905274e-09,1.2216662877869734e-09,1.7402665140253652e-10,2.4915012951796134e-11,3.583178254164885e-12,5.174056608581604e-13,0.5209468572747848,0.06882022716946506,0.009220938109410182,0.001252634707042884,0.00017243755337508705,2.40375960068584e-05,3.3902965055245073e-06,4.833565080481393e-07,6.959125136011324e-08,1.0108055463170809e-08,1.4797348321475698e-09,2.1812246186744023e-10,3.23475237085936e-11,4.822380068066323e-12,7.22189161450609e-13
0.12911276197622776,0.016670105305130044,0.0021523233383799073,0.00027789241088412486,3.58794567014821e-05,4.632495752934828e-06,5.981143215045605e-07,7.722419202699127e-08,9.97062872398743e-09,1.2873354131935285e-09,1.6621143078722487e-10,2.146001690095922e-11,2.7707620541393727e-12,3.577407415888607e-13,4.6188895217961776e-14,0.5186604083404869,0.06770395450352859,0.008901500432442176,0.0011792585373929406,0.00015746643663383362,2.1197599849640598e-05,2.8769762967209234e-06,3.9365029621640834e-07,5.4290976933463804e-08,7.54492532127974e-09,1.05612942655004e-09,1.488352885496333e-10,2.1105243746310385e-11,3.0097286719533908e-12,4.3139055040104074e-13,0.5192690512447228,0.06787454696122742,0.008931929791409719,0.0011830760735422054,0.0001576821108813991,2.1139865520515578e-05,2.849710489368538e-06,3.860953077037547e-07,5.255262108952822e-08,7.183086103261444e-09,9.855076248578907e-10,1.3566405435560776e-10,1.873095877574289e-11,2.592941313570696e-12,3.5976860837079763e-13
0.13931759381186565,0.019409391945527987,0.0027040697832023653,0.00037672449569512676,5.24843502702336e-05,7.3119933924280864e-06,1.0186893254013418e-06,1.4192134565674758e-07,1.9772140387440144e-08,2.75460702328857e-09,3.8376522238182937e-10,5.3465247370911994e-11,7.448649616271636e-12,1.0377279416866407e-12,1.4457375986712282e-13,0.5724144551468054,0.08243062818420696,0.011938816684913586,0.001738189002113265,0.000254256346236898,3.734859276591716e-05,5.5069176525158946e-06,8.146979185076816e-07,1.2088663790614835e-07,1.7985049626526506e-08,2.6820804221490096e-09,4.008204796218832e-10,6.001387030296903e-11,9.001101703320399e-12,1.352110400319456e-12,0.5844425201197765,0.086176560792282,0.01282226022056714,0.00192476580967802,0.0002914012935923958,4.447623177333091e-05,6.84036884137954e-06,1.0595399168227105e-06,1.6519662504913115e-07,2.591121569047408e-08,4.086371753529394e-09,6.476218972161021e-10,1.0309132660537013e-10,1.647550795726872e-11,2.642334021155354e-12
0.13602943250836155,0.018504006508546895,0.0025170895044886628,0.0003423982568683458,4.657624057365329e-05,6.335739573606983e-06,8.618470587185265e-07,1.1723656630648173e-07,1.5947623583899612e-08,2.1693461859748274e-09,2.9509493059233437e-10,4.014159594456959e-11,5.460438516319749e-12,7.427803526217753e-13,1.0103998984550079e-13,0.5610515107060778,0.078739180013228,0.011056763655300856,0.0015535226182928138,0.00021840511937288543,3.072322564021468e-05,4.3244657548366914e-06,6.090633352588671e-07,8.583398227055682e-08,1.2103894224254595e-08,1.7078983914932574e-09,2.411413797384963e-10,3.4068714470473106e-11,4.816319265420207e-12,6.813201833511599e-13,0.5802741592401082,0.0842107426588799,0.012225328410223299,0.001775456466609288,0.00025793698074163466,3.748598030867508e-05,5.449709535033764e-06,7.925461641582791e-07,1.1529752610928429e-07,1.6778652048678764e-08,2.4424924761973177e-09,3.5566890829655127e-10,5.18074802764514e-11,7.548668136904047e-12,1.1002132702250093e-12
0.13472900917594813,0.018151905913532714,0.0024455882983852963,0.00032949168829374395,4.4392088695526466e-05,5.980902125199089e-06,8.058010173063957e-07,1.0856477265466172e-07,1.4626824251174641e-08,1.970657538751489e-09,2.655047376211007e-10,3.577119023121098e-11,4.81941701689541e-12,6.493152794920222e-13,8.748160424876399e-14,0.5666643081738768,0.08061194338246698,0.011514148713955842,0.00165108052352964,0.00023765598784656708,3.433283880150852e-05,4.977197476447907e-06,7.239464539882395e-07,1.0563456298777509e-07,1.546021311193077e-08,2.269172297667505e-09,3.339613496525498e-10,4.9276261578251454e-11,7.288369817598142e-12,1.080475444983029e-12,0.5988802732961195,0.0904349884311495,0.013771366389919028,0.002114156751584713,0.0003270754875929734,5.096894237912158e-05,7.996166094519065e-06,1.2622178332749022e-06,2.0036248274388117e-07,3.1965748887509775e-08,5.1227877550553804e-09,8.242553619691299e-10,1.330911805947691e-10,2.1556868871207277e-11,3.5011191428607942e-12
0.1301272515244014,0.016933101589294834,0.00220345796959841,0.0002867299294333792,3.73113776469512e-05,4.855227023786749e-06,6.317973481323692e-07,8.221405243287062e-08,1.0698288679772481e-08,1.39213890191341e-09,1.811552090461903e-10,2.3573229452509127e-11,3.067519558209083e-12,3.9916788910709404e-13,5.19426203063032e-14,0.5394479716183868,0.07327775105668087,0.010024057097689151,0.0013805385462205303,0.00019135777367800964,2.6685502455668492e-05,3.7425006751790875e-06,5.276227713572471e-07,7.474394880172261e-08,1.06350017566388e-08,1.5192610470629268e-09,2.178179870935474e-10,3.133037302886774e-11,4.519639473387647e-12,6.536973999771061e-13,0.5598691317445945,0.0794814897773907,0.011442787055798768,0.0016700352772250325,0.0002469480183872515,3.6970818583653844e-05,5.599119222748106e-06,8.570080255653019e-07,1.324443563404969e-07,2.0646267095179627e-08,3.243363114543407e-09,5.129821139428355e-10,8.161974471397795e-11,1.3053875925354676e-11,2.097165811633282e-12
0.13759835181232258,0.018933306421467698,0.0026051917579516188,0.00035847009204918994,4.93248938399801e-05,6.787024095699045e-06,9.338833292787077e-07,1.285008068937547e-07,1.768149923513419e-08,2.432945152325307e-09,3.347692430097423e-10,4.606369607559944e-11,6.338288658386234e-12,8.721380727046832e-13,1.2000476135693996e-13,0.5546833099074181,0.07735879429311972,0.010851484217907508,0.0015310739253572702,0.00021728026649153693,3.101189419348192e-05,4.451080765333277e-06,6.423292225203433e-07,9.317812836178096e-08,1.358406463144097e-08,1.9897103672639028e-09,2.927332750323839e-10,4.324641325395513e-11,6.413517420001574e-12,9.545182182012576e-13,0.5533577707849978,0.07666419983585188,0.010637170654441436,0.0014781257656764546,0.0002057082073588433,2.867136950642708e-05,4.002228004979961e-06,5.595129506141983e-07,7.833757774435629e-08,1.0984416555046831e-08,1.5424971610548292e-09,2.1692244540938202e-10,3.0549787587494355e-11,4.308489636106999e-12,6.084760084126282e-13
