0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.975954599004825,1.0219792064029343,4.8732879296303695,4.203878282041735,4.559142499568016,1.6366573567457166,5.469741111094825,4.746475457916448,5.271598208074238,5.228983355170052,4.50631179013942,4.88331254417262,1.0028371333705588,0.940078774828349,1.505715230412951
1.0045040945638495,1.047009467881562,6.110694011854768,5.297552804480841,6.6136681713509216,1.5275779031180665,5.828317779693132,4.982514784207461,6.428965904370757,6.821023799207143,5.937804947734742,7.269097809750496,1.0150432086021415,0.975285054888084,1.5924892423190167
1.0398578185554161,1.040189731169862,6.616224695875637,6.790927609065704,7.475239895020589,1.6933127546558426,5.878137510463205,6.12891152070562,6.731755235138437,6.487570472771669,6.675215811551291,7.287547813806627,0.9851602386858705,1.007050634511716,1.6443282545645532
1.0020704239335525,0.9428588364943231,6.694789432359034,7.348426905495732,6.303233539602626,1.4495882956339257,7.106903927088056,7.808915819206404,6.639544441823652,7.393997722446163,8.06514533200673,7.0799404840863644,0.9946269642695058,0.9796214444467081,1.462220180832104
1.0433137471004117,0.9835746752949529,3.643153245036485,3.3001625695020764,3.732652014029438,1.6863587537772269,4.462816117635229,4.1624485881770985,4.381811677533905,3.722397341486081,3.545058546872568,3.9942605154510877,1.0095029132747608,0.9737447293472515,1.442942904081551
0.9766589605521495,0.9979563701199052,2.752389059848537,3.047815445991626,3.231557396742735,1.6020159259039486,3.3463119247967357,3.761427394178331,3.5944651792529463,1.8583800826135326,2.3936462669436813,2.3686479982609763,1.0683332997719932,0.9938573341246485,1.6333755859120973
1.0208570517494497,1.0035216845040886,4.7718789629159275,5.790957620628046,4.6532205573036265,1.5831457917077698,4.282095289786864,5.275126314559398,4.088224831930709,4.158661414243969,5.1750821010082495,4.122178897138513,1.0230960598792687,1.0667241552124616,1.6596325688772824
1.0491373703248135,1.002362791090841,2.966560200521718,2.533864188122106,2.6590688220268306,1.6376573441576876,2.95842242609586,2.651328514094589,2.3756295148511097,3.8772446468270205,3.294282294139358,3.610457316831274,1.0074463633949409,0.9462526445177876,1.5198161910197119
0.9946269642695056,0.9796214444467084,3.4854864911855965,4.385941381335747,3.8161674003092547,1.4622201808321045,2.995716949529318,3.9393860112725894,3.183180935956697,4.308896579683518,5.247550061534643,4.50010671975511,0.9792027066213062,0.9486603661642725,1.506618918291922
1.0113609793269398,0.9634704621909896,6.172924579373376,6.723761405071927,6.9935767940214175,1.474123241802803,5.520622623062239,6.175605032619162,6.272788435352679,6.629398381657736,7.1893413675258735,7.4364128627242865,0.9946269642695056,0.9796214444467084,1.4622201808321045
0.9363450804197401,1.0289737249838122,5.962884675967411,6.40029311230899,5.236753255479332,1.4462694307878474,6.341616358068014,6.886918747611327,5.643923894091075,6.070519023909673,6.506177905334124,5.239127137851838,0.9719401590411733,0.975291945941511,1.5300543933509922
0.9790663458406885,0.9747904322366108,6.297829608413212,5.471598326788237,6.681743455802876,1.6240289258296825,5.811576065186041,5.01132267596031,6.0964799689402405,6.892781805018875,6.138049932422042,7.328220136711191,1.0020704239335525,0.9428588364943231,1.4495882956339257
1.0230960598792687,1.0667241552124616,3.899172407020009,4.320174995022098,4.747786216805748,1.6596325688772824,3.4433334551510386,3.9984465042711106,4.151677867552321,3.4114279403042413,3.6235864794408044,4.362723379366412,0.9903773934622653,1.0229253034952124,1.5648332786699446
0.9363450804197401,1.0289737249838122,5.720269770091649,6.620949941554901,5.652371770405458,1.4462694307878474,5.97494374113473,6.845484482112498,6.052794137366895,6.402076436497696,7.267159179091699,6.323386886491329,0.9549806497636889,1.0023821001293987,1.6229793736827314
1.0113609793269398,0.9634704621909896,5.515100732167076,5.705764291598425,6.004597269904445,1.474123241802803,4.654502570800375,4.88575241167983,5.067206124436277,6.121999260991425,6.346412333627379,6.493580319604059,0.989627445906676,0.9969197549712936,1.5526820042828893
1.0482643974719374,0.9742970909435593,5.153921471850816,4.605546745587351,5.108020289722902,1.595003214055848,5.059176274073722,4.4227109500706,5.222717892515613,4.904982929789686,4.291299620469954,4.780866853887689,0.9418460449364671,1.0349155103249308,1.5985838549148579
0.9363450804197401,1.0289737249838122,5.613821767800247,5.560684413493931,5.988041236202557,1.4462694307878474,5.801895553383008,5.596045795347838,6.157459929291755,6.604818690398898,6.554150655480229,7.0002641127767244,1.0100307481405733,0.9897794650924412,1.625223779855225
0.9520512946582284,1.0506548668153153,3.819275516442424,4.185926985488964,4.193484058294722,1.646657395665431,3.0387454455375082,3.2918961789983987,3.4815449517158066,4.3626203144472395,4.713089707271285,4.542850637100887,0.9690274702921878,0.9641487288367868,1.5523416733722089
0.9521762130999084,0.9983787884887535,4.047128435190889,3.7883892511165165,3.3247986972307686,1.625354699166269,3.922783276147597,3.5427720720647176,3.376035785230198,3.5715373489099562,3.5559519471237526,2.7083307842618343,0.9886429196514245,1.0009946094330897,1.5702878343613504
0.9774798167086235,1.0007860766763035,4.9997680623477905,5.1312452070337375,5.7269376470562685,1.611806508360296,5.529120311607282,5.631885347505468,6.171261482980502,4.269553994963211,4.553807188605499,4.932499590030331,0.9945627428792166,0.9851757483955881,1.6446163665505595
0.9908969919586922,0.9936982575292208,6.022903707555775,5.988089637741218,5.1199165479521715,1.5039235799409343,6.669121545987734,6.557318910171371,5.785726733949927,5.534855665058842,5.3676123754641205,4.707177328106215,0.9927237451942363,0.9792794765564681,1.542359393390089
0.9736652793416931,1.006248608789498,3.892453083326507,3.456226813429975,4.773528760995405,1.560078340364161,3.2823485081535746,2.7056977359283763,4.194005145687348,4.744604061021419,4.25529084508083,5.670223128049187,1.0398578185554166,1.0401897311698618,1.6933127546558426
0.9190517622253113,0.9961438772747381,6.207727350173729,5.645136538333578,6.928680222126855,1.4428351381544877,5.3484702284688534,4.801678523955764,6.10871707518514,6.109335020464547,5.493592812970152,6.718377288603726,0.989627445906676,0.9969197549712936,1.5526820042828893
0.9980115832566375,0.9837569159136357,6.166544145395867,5.284755367773043,6.559475879726185,1.5890021470326001,6.70526117574035,5.791211389805343,6.995372464977644,5.313785369730103,4.468821272919661,5.653441992507205,1.0206970954478927,0.9941684549200286,1.6285415201281064
0.9579412542196677,1.0076398018567845,2.8509486009319143,3.640540205371885,3.4630616373483964,1.5332202663027434,3.0352136678106905,3.625941637329937,3.845009978973546,1.9452779209596722,2.791847515678995,2.5311560551119623,0.9754837733107207,1.00922751720019,1.5379643375066177
1.0150432086021415,0.975285054888084,5.527949662979055,5.97364287383798,6.154865988684196,1.5924892423190167,5.967559172844821,6.425210197332888,6.651262996075089,4.679296577138616,5.057165291664931,5.3708019753890905,1.0057724540165984,0.9937700163575475,1.631635209364393
1.0050906801473527,0.9854623548088873,2.7484058713608004,3.0470188778608387,2.889098966863621,1.6491246481794377,1.794721248548249,2.273240184958797,1.9402025597326151,3.1581441993685866,3.4239254667148376,3.541988498326809,1.0164774982306355,0.9543976132767227,1.5155346021414184
0.9462290792404634,1.0266269389994254,4.893508767224099,5.117402288711689,5.741203770124921,1.5113304710753117,5.748971650070642,5.970791786998195,6.619644550283414,5.288965722928578,5.505583305351739,6.046382023666119,1.0249274202508207,0.9762228581892197,1.5059467060233356
1.0491373703248135,1.002362791090841,5.785174938514771,4.842294663548122,5.677012205765666,1.6376573441576876,6.442556176970674,5.47007561829922,6.446188541027049,4.848422051471343,3.8908416571890525,4.814492240750009,0.9946269642695056,0.9796214444467083,1.462220180832104
0.9559311622064243,1.006320437485213,5.728607025668686,5.783510510159761,6.665656778121775,1.5432782688665627,6.562568612163022,6.659605254194866,7.493137457868112,5.294511465251922,5.303925813855437,6.265262520037657,0.9766589605521495,0.9979563701199052,1.6020159259039486
0.9927237451942363,0.9792794765564681,5.4591397010509555,4.561455242819779,5.875738807752181,1.542359393390089,6.366173528588596,5.498152325738547,6.816267751687136,5.179690019248248,4.317397598975439,5.5266552175887655,0.9870361225252543,0.9871348287576478,1.427970590601844
1.0208570517494497,1.0035216845040886,5.428615639365395,4.625502673518422,5.868390537036044,1.5831457917077698,6.360370295236604,5.5249145041070244,6.818388445011866,4.8694499089597105,4.033579264752553,5.410766941346249,0.9791121039752269,1.0302086589911086,1.5273687352512086
1.009749325348696,0.9594615370626675,6.656792565221495,6.004723653730271,6.247147340784158,1.5670279061384726,7.311310093409123,6.608605692756526,6.996144025492206,6.833375916698506,6.127638510011665,6.397949562791466,1.024927420250821,0.9762228581892205,1.5059467060233356
1.0398578185554161,1.040189731169862,5.90200459974943,5.599855774497563,6.403007514971172,1.6933127546558426,6.448873538658919,6.016563930385547,6.988085222204183,6.637472730159314,6.435437166034995,7.120122241279506,0.9418460449364671,1.0349155103249308,1.5985838549148579
0.9390549530968342,0.963934732370591,3.7857006157097213,3.13460475774507,3.685596331686231,1.476418462953827,4.628094533554005,4.040377910417701,4.471391727280015,3.5509620613224886,3.048172636083811,3.2174558609719153,1.009749325348696,0.959461537062667,1.567027906138473
0.987036122525255,0.9871348287576479,6.3640786544308146,6.922871297435,7.112804750017699,1.4279705906018443,6.0751036972898,6.516986660660035,6.885858369893887,7.061839349122917,7.55892839467244,7.850793640535404,1.0164774982306355,0.9543976132767227,1.5155346021414184
0.9461653775212787,0.9928582535053349,4.033421393933802,3.4164174732108434,4.4911934442390855,1.4325770469061263,4.683127382010132,3.9344699986919274,5.193327696013567,3.3119025331008762,2.558985486600987,3.773738316124887,1.0339767639734199,1.0049492912392095,1.6600184407791014
0.9520512946582284,1.0506548668153153,6.198870657557455,5.615103071165778,6.79350153314087,1.646657395665431,5.855555235378474,5.20817073791373,6.523625753700747,5.685257705373124,5.235317501012987,6.263478153802598,0.9668872592718455,0.9671830626445672,1.56491487460287
1.0057724540165973,0.9937700163575462,5.030429275949752,5.468575322081099,5.549403933252727,1.6316352093643933,4.980442492841592,5.355939523432862,5.654904806180958,5.875543584776004,6.387304614899359,6.332019326737365,1.0398578185554166,1.0401897311698618,1.6933127546558426
0.9819395587758116,0.9663916102792306,3.4722170315314695,3.3465980865833074,3.724355369491388,1.5973349425844698,4.264904172117607,4.188374143279686,4.593724946815384,3.732980991859967,3.3451025957270133,3.9659194791355805,1.0188632763202534,0.9776212578060199,1.5807576120235987
1.0138627313608106,0.9907408017971536,5.77308002664536,6.094900249198508,6.592521539196017,1.5737882798654874,6.393861167222527,6.600665002605342,7.273422975884682,4.929207068440979,5.185879793889312,5.7760900028056215,0.9530448757952611,0.9902514738768611,1.5590173800231997
0.9908969919586922,0.9936982575292208,3.944192600788845,3.26738938838697,4.335969146593662,1.5039235799409343,4.464387683952983,3.920455050639124,4.736250848297368,4.784666542933054,4.010420723139942,5.18778583950062,0.989627445906676,0.9969197549712936,1.5526820042828893
0.9520512946582284,1.0506548668153153,6.7326387993963195,7.16656396629057,6.485788931908688,1.646657395665431,5.852033013289164,6.244519238243763,5.631549237140824,7.186460679697139,7.631240287149438,7.068929982847668,0.9960166261844171,1.0249913121963896,1.5775214932605273
0.9774798167086235,1.0007860766763035,2.8888908769922583,3.165680121061007,3.740619315731261,1.611806508360296,1.9914913509251813,2.407627661621165,2.7810585618161427,3.595646780605061,3.961744024582942,4.309833000867189,0.9894645867623101,1.0170033672875518,1.6057129113115065
0.9819395587758116,0.9663916102792306,6.304979138297022,5.413002301053867,6.75252592691586,1.5973349425844698,6.934117364345917,5.996205458734236,7.407577561083034,6.465685970236381,5.600793673417516,6.782184694343719,0.9945627428792166,0.9851757483955881,1.6446163665505595
0.9748812554523869,0.9947761353647049,6.705880219943667,7.298949346385427,7.299339969663677,1.6179522342804926,7.095876565906655,7.78313736394194,7.605611034632277,6.816728473298685,7.357087376028075,7.492588188716286,1.0097493253486964,0.9594615370626676,1.5670279061384735
1.0433137471004117,0.9835746752949529,4.872497843891108,4.899752477285731,4.905884646702971,1.6863587537772269,4.319264625528984,4.3927551646866645,4.518492004680783,5.5843022493838435,5.474917367496096,5.67852748262459,0.9790663458406885,0.9747904322366108,1.6240289258296825
0.9438366783970032,1.0098798537780382,5.967306916742609,6.480725969917222,6.314876875585636,1.573934401059708,5.343012290008727,5.815988448139814,5.8042850460718585,5.977678575005731,6.406043897552289,6.272832980633283,0.994562742879216,0.9851757483955879,1.644616366550559
1.0050906801473527,0.9854623548088873,5.923765281641043,6.37568430702137,6.2279916852159385,1.6491246481794377,5.023095982477694,5.4125344251042,5.368503660362235,5.993925773574731,6.579123807344369,6.287633916494603,1.0491373703248137,1.0023627910908413,1.6376573441576876
1.0218198875603146,0.9736312990451573,4.621280077477235,4.763920704565531,4.657478397479833,1.6303824758419585,5.327795114905771,5.513260785349069,5.475650640363051,4.560039853414697,4.494311529287951,4.636288519813907,1.0071093045963437,0.9673268258400916,1.4567212667187126
1.0206970954478929,0.9941684549200284,6.67353866303128,6.778802224930413,5.950695966286291,1.6285415201281064,7.523783066152583,7.659757857501206,6.848267121494431,6.146146992192191,6.383936203935088,5.404521069523836,1.0045040945638493,1.047009467881562,1.5275779031180678
