COM average
3.156560448155235
3.2262483981349512
4.507234224439897
5.413838725287875
5.543544143582655
4.728594730742512
3.792975152634948
3.881990826087671
3.885202679112829
3.276309180599688
4.5651087098373715
2.858639889042341
3.5806355879093177
3.7412517377246366
4.444528153702552
3.8993695494363316
3.154297382495496
4.108460308859237
3.0447082110971295
4.680090201706325
3.8201407157642544
3.8573526207278452
5.526446479409011
3.2204557261410947
4.75476986947689
2.870223094449092
4.108941403825861
4.699165397968291
3.014370539832057
3.515514301309919
4.346704522352502
4.417270493042663
5.367523369190093
4.230181211257972
3.577012368114653
4.337246389639991
2.9523666427407793
4.332177616200919
3.358204419319845
3.3517255485874156
4.149840497950001
3.693429147754683
5.200174841069742
5.029137947663052
3.689620312979215
5.58400467387518
5.487705041820605
5.10457524817081
2.9241019208504007
3.3914450653998442
4.196766354406208
5.011174536818749
4.1545588491608765
4.619427553457681
4.201423574300773
3.62586520773791
4.268975902183633
3.1767708084799477
3.786964895762465
5.035561953889137
4.730950376916895
3.0645539370759494
3.5284744102163508
3.152152194740252
4.0610300140978595
2.887849688317817
5.218313767534561
5.525984766882319
4.611302759288189
4.046812614397103
4.639778854639472
4.372496607509206
4.071259330056438
5.248054358178256
4.183380250348282
3.231585843279035
4.779682227331289
5.178584579905518
3.655333751270713
5.483875890230315
5.468052772141662
4.04695334028351
4.425848293104872
5.158184379131947
4.255590489565472
5.540065715447185
3.495620061980961
3.6473087052404733
5.044299246699174
4.305825096435824
3.4232229246199477
5.108844611834029
2.884226602607276
3.6406302943407014
5.4600435256026705
4.409074543330642
4.031364193579943
3.0531383769934393
3.5758501754298453
5.5895578028676445
5.287741820849336
3.4106949398903073
5.48935438233155
5.030545342541458
4.378385063702248
5.177662834788131
4.400777665710072
3.1892202684329263
4.161119733874959
4.157657808317234
3.425647473319654
3.0619790924839037
3.1859729265641437
2.8132829168971396
3.9726954282368605
4.666290391993586
3.2313154537880187
3.298237095641784
5.263730460183208
5.495727146834104
3.308913423421568
4.62798068044806
4.188356505239009
3.9797779236923967
5.275142519589878
3.5734232029023105
4.306479641900222
5.428944393110812
5.072437069258467
5.259251417893188
5.271399899406433
4.615304962401488
3.0780080491663266
3.8544166480223905
3.777827764976623
3.4434039000426515
4.159615926677454
4.180910689018948
5.502158273068294
3.5408050141101928
4.100083539706397
4.52650913620463
4.319001657077121
2.9879954586808064
3.140963186820524
4.200236425156689
3.5828926399053556
4.512828617914699
3.9506361833229864
4.462719579350838
2.9349335395043
4.297045748539763
3.3418914548417646
3.666103366407197
2.863973127833463
3.483531070212767
5.279704772399384
5.274639025034336
4.401425298165181
3.5037283228487075
5.308870430913156
4.132506269333611
2.898130910953272
3.6369570126605746
3.2886851243987563
4.794510737272522
3.296810893359038
3.0682121629010446
5.121214751457172
4.167773059862288
3.6800879265177806
5.460998206860864
3.208381972919565
5.295156634061052
3.1825765289427093
4.4244479724441526
5.2038289210850905
2.9184570562149634
4.323058254731659
3.60780925197141
3.3025980963863764
3.877993187224016
3.735443721978721
5.20797056197274
3.421423016373613
3.8139162934237096
5.447812002908902
4.416049409085669
3.187142160029783
5.036282076768241
5.196495250513423
4.044098748128594
5.071252861506856
4.38222733495819
3.537503253581748
5.520088114939526
4.504994953596156
3.0313646790040436
4.18316645912159
4.76054032754086
3.2572253438085124
3.4860219643158517
4.204441276983922
4.640546427725552
2.9114239031020497
3.305375140807418
2.9982218646081304
4.494281082773788
5.052949260216054
3.3781858033467915
5.09288010399919
4.214199251526681
4.0430269276185316
4.332013375570277
5.153740622045313
5.339823069817232
3.099151250718825
3.976507740989999
3.3896914037176686
3.068279332714994
5.591714602728663
3.6396048784063404
5.383849497732596
5.399655637163472
4.413210710629775
4.728321517910203
4.383718080771742
3.0740460100953086
3.185029106606184
5.073915529444019
3.563761129510292
3.8298243635067823
3.1751470689581027
2.9617497281975576
5.47756345066179
3.3335921851916095
5.036441813349666
3.074643110940593
4.769079729225435
4.411728283058757
3.946673344808068
3.961823679939167
3.731992333597513
3.3309269732240416
3.62355256254446
4.668607798762413
5.177332068101008
3.5902349831820355
5.22915279301175
5.585490942391296
3.7268671921172416
4.027208958729385
3.437120788404028
5.192313701155396
3.962625972476028
5.572114047261124
4.154407932008236
3.1507391451665696
3.291706013533418
5.483988913169552
5.406134907462789
2.92511013037832
3.6410195905711107
4.32039434681503
3.714689366140281
2.989237692042185
3.3739155880164944
3.7368911491902854
4.076268954088862
4.50166630758718
4.185164151600208
5.583282080461718
3.903367587343521
5.558431040163645
3.6134144371918593
4.741696031742568
5.360268038984216
4.18172287637945
5.097864094859675
3.2880974442451327
3.6383382297335003
3.6768053490006936
5.202102482800439
4.571009910198995
4.322210122820129
3.8290096010550716
3.120743262657345
5.588389925044257
3.916020829031834
3.9437050204568527
4.314738602037833
5.319112448135962
4.561774773740322
5.561955282749295
4.787124354399768
3.1428359605299194
5.328393631029684
3.2946449725635754
2.8562550576325396
4.495863157748346
5.09858622445813
5.457558617520335
3.8757791029508555
2.978331403461382
4.703559375483641
4.683652233497882
5.064376230598836
3.415064571686744
2.97440275799856
3.9933791148915505
3.4635770785893567
2.8968194110745187
4.667686276954423
4.735622483408686
5.405634507070896
3.194427998604294
3.9606507863167013
4.594383882195096
2.889987211706982
5.431298604570102
3.0842519397367463
4.572909849293483
4.315506903981701
4.144972750898213
4.07315638343821
3.477908385142719
5.469026489213648
3.5210900937443514
4.034224358551428
5.387349347977049
2.914780667153906
4.19509690853671
3.8362286695128316
2.997073235027237
3.196171259114199
2.951374510747007
2.9526732325958434
3.2776494372743015
4.692249170475382
4.465102221223386
5.032507218901612
3.622599241759975
4.7288579852923505
4.340474079220475
3.1695177581822813
2.88738799340326
4.149320293111723
3.4116933361083994
5.560846787967579
4.680005820912051
4.668920880370865
3.4667338318256506
3.1278193676014556
3.4610259809221913
5.252231843555958
3.887343934745602
5.446779326660955
4.675976890893552
4.7856638476299675
4.4067694005013145
5.0997884092518255
3.5317634956652046
4.352084777066544
3.4284888037943433
3.05734463892845
3.600299323439259
4.6858810128451855
3.1688321857465036
3.44791744624168
5.330498803799427
5.435973839730421
3.9467458861911546
5.490549558878585
4.139709413413054
3.7163366710176264
4.452402618400064
5.237100644206964
4.768544221148076
2.9720928734191916
3.393000039060333
3.4611399912806844
3.55891436125355
5.013453547697706
5.1045740211774975
3.636413317999719
4.3897527544806305
5.187156514093062
4.288251375152888
3.295243921755902
5.158998217186783
4.320470869754452
4.262393896648007
5.338602273636712
4.368243389978994
3.6579316121745533
3.0255696850581484
4.5406635568201015
2.9363717996207943
3.2658732542071562
4.19866231911653
4.0414625284837
5.108713959923268
4.1288819322570225
5.462248172089396
3.4255327176088346
5.239018533915995
3.163515442853635
3.0066958045254037
3.6822961143044846
2.9136890980247987
3.0221640996154004
4.371742894012877
3.9493866386004646
3.917970370573399
5.130218468280298
3.397919495335797
4.544848338431801
4.242988765570298
5.051905932733847
3.7544885407370145
4.349580765568834
5.509762996118575
3.0395730160072802
4.55932789429292
5.263255212796714
3.3834499808738725
4.455145366279344
5.011885569226527
3.1542003357980493
5.378457852011691
5.332020336783592
4.150532845887747
5.035264223457172
3.1827329887688873
4.314548510676085
4.732813398946935
3.229665473400043
5.096684027334704
3.646054850585284
3.9715139260984493
3.65658461832168
2.937521403433692
3.8344784532949294
5.386096698521599
4.376186999682098
4.561489822304523
3.8970800890393362
4.649723572984935
5.308965222494233
5.36141779085715
4.428651146132365
4.778148351765628
5.186338236949589
5.437588027598728
3.122035481102999
3.9027340391123384
