0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0.19517733148511288,0.03809419072564964,0.007435122490917231,0.0014511673670421707,0.0002832349742375682,5.528104645494325e-05,1.0789607128780384e-05,2.105886727168106e-06,4.110213518185889e-07,8.022205063135592e-08,1.5657525768491666e-08,3.0559940971535946e-09,5.964607729166953e-10,1.1641562199342848e-10,2.2721690443856987e-11,0.7908072974654142,0.1584272326584568,0.03215823615309763,0.006611650903654138,0.0013760790986918736,0.0002897201847423316,6.165218236023101e-05,1.324807954066905e-05,2.871973981630082e-06,6.275150491437379e-07,1.3806837596552388e-07,3.0565194791849146e-08,6.802846285960437e-09,1.5211979716900703e-09,3.415441675820005e-10,0.785923591554465,0.15526988568232455,0.03085228117491453,0.0061669120847753795,0.00124020317511941,0.0002509577018797585,5.109761706278755e-05,1.0468249485735397e-05,2.1576114982471823e-06,4.473259359376266e-07,9.326716400546905e-08,1.9551029252427425e-08,4.119204185378983e-09,8.719978280258619e-10,1.8540638938682446e-10
0.17074298930431453,0.029153168396573267,0.0049776991197229906,0.0008499072275589584,0.00014511570066475885,2.477748852649103e-05,4.230582458466434e-06,7.223422954569551e-07,1.233348828272609e-07,2.1058566579423893e-08,3.5956026082347694e-09,6.139239376803946e-10,1.048232083250263e-10,1.78978279378839e-11,3.0559286441685725e-12,0.6946237404557172,0.12202861967303441,0.021698606398442455,0.003906584655688219,0.0007121701608444849,0.00013143244420802094,2.4544644834684517e-05,4.635076223892247e-06,8.843881487624867e-07,1.7033690950510802e-07,3.308464241335881e-08,6.473918348399166e-09,1.2750236685192363e-09,2.5251917059531366e-10,5.025105289043678e-11,0.7047720834479207,0.12614813841567935,0.022929584868456362,0.004229818174607352,0.0007912093587277122,0.00014992395714896718,2.874642108861369e-05,5.571019233531093e-06,1.0900113992758957e-06,2.1507929386402188e-07,4.275554264227487e-08,8.554679842863209e-09,1.7213266113459282e-09,3.4804998782419157e-10,7.067211498419006e-11
0.18920989555998918,0.03580038457782202,0.006773787026977151,0.0012816675359199564,0.00024250418061404365,4.5884190686843956e-05,8.681742927712373e-06,1.6426716726311328e-06,3.1080973561788937e-07,5.88082776152887e-08,1.1127108065651625e-08,2.1053589549866574e-09,3.983547479893134e-10,7.53726602628838e-11,1.4261253176418792e-11,0.7355352585076773,0.13664138535460763,0.025650057461836157,0.004865613414970939,0.0009325425113972435,0.00018052913591211294,3.5283849824360616e-05,6.9583504879465625e-06,1.3837380689506992e-06,2.77276441416777e-07,5.5946121768880505e-08,1.135834293602173e-08,2.3187312517049354e-09,4.756608429460077e-10,9.799399901874296e-11,0.7214117784700869,0.1325518229835299,0.02481188680267932,0.004729176248657083,0.0009169652578228085,0.00018063559950207554,3.609782019539305e-05,7.306078701973571e-06,1.4952415344231861e-06,3.089534668316016e-07,6.435995525584557e-08,1.3499950213314091e-08,2.848165227566589e-09,6.038171104323174e-10,1.2853042528184174e-10
0.1890872535467085,0.03575398945383723,0.006760623669164062,0.0012783477618651038,0.00024171926736865423,4.5706032396061344e-05,8.642428136288125e-06,1.6341730002655201e-06,3.090012844403917e-07,5.842820421723895e-08,1.1048028665103923e-08,2.0890413973898093e-09,3.9501110037781713e-10,7.469156409090463e-11,1.4123222717057112e-11,0.675498374081465,0.11413317326351362,0.019294137322397223,0.00326337664357628,0.0005522550764731586,9.350720268230499e-05,1.584109597352616e-05,2.685109465126474e-06,4.553831810187796e-07,7.727368337237454e-08,1.3119796349032228e-08,2.228765802966572e-09,3.7883006554893464e-10,6.442696757602695e-11,1.0963129883441483e-11,0.6099779158604458,0.09308065053027167,0.014213171060985078,0.002171719445698709,0.00033204146646745986,5.0798551560402905e-05,7.776338027002385e-06,1.1911268005124475e-06,1.8255515188442935e-07,2.7994808839119177e-08,4.2953865708915165e-09,6.594203049817083e-10,1.0128651718707544e-10,1.556553884918808e-11,2.3932817328459707e-12
0.1432595160307084,0.0205232889333528,0.0029401564399505154,0.0004212053886418814,6.034168012636237e-05,8.644519891382488e-06,1.2384097359572873e-06,1.7741397942095836e-07,2.5416240828928556e-08,3.6411183604722354e-09,5.216248541317789e-10,7.472772415250751e-11,1.0705457596164505e-11,1.533658674113798e-12,2.1971119940984063e-13,0.528943018810871,0.07006181076602921,0.009295597801427065,0.0012353634995687344,0.00016444842807228648,2.1926856459006905e-05,2.928377492815326e-06,3.9171699696985296e-07,5.248092164446455e-08,7.042091825823413e-09,9.463662730606756e-10,1.2736763552948038e-10,1.7166629134276326e-11,2.316967741810365e-12,3.131454591658873e-13,0.4910665597151491,0.06045021340652647,0.00746140383002838,0.0009234046248925002,0.00011457546508983281,1.4252618818868701e-05,1.7773503038406564e-06,2.2217516600949909e-07,2.7837377055269854e-08,3.4957109224536076e-09,4.399259239654812e-10,5.547811649175825e-11,7.010072346791607e-12,8.87446395141577e-13,1.1254879158279457e-13
0.2418594148866561,0.05849597656931564,0.014147802666278226,0.0034217792747979247,0.0008275895332739124,0.00020016032028394927,4.841065794740165e-05,1.170857340543661e-05,2.831828712996361e-06,6.849044355845322e-07,1.656505860437504e-07,4.0064153816173154e-08,9.689892799908628e-09,2.3435918029003226e-09,5.668197421826355e-10,0.9881662077282186,0.24709875402462467,0.06249728630385035,0.0159750787267734,0.004123243783054465,0.001073669854358639,0.0002818198007517906,7.450667039613541e-05,1.9825386315699422e-05,5.305904834694459e-06,1.4274004342645544e-06,3.8578538108171257e-07,1.0470081271858761e-07,2.8521531487911057e-08,7.795593407822804e-09,0.9903517187653869,0.24871102972310358,0.06339841300064894,0.016409527496533852,0.0043126079906210665,0.0011503625562087898,0.0003112096274390428,8.529929517850963e-05,2.3658048454965334e-05,6.63096704782278e-06,1.8756658080690926e-06,5.347518785344417e-07,1.5347811556492745e-07,4.4296547854360326e-08,1.2844356065090703e-08
0.15649667220699212,0.02449120841186274,0.0038327926147844107,0.0005998192894732962,9.386972272813334e-05,1.469029922794592e-05,2.298982942898482e-06,3.597831800242498e-07,5.630487038984425e-08,8.811524845056633e-09,1.3789743153205947e-09,2.158048914065885e-10,3.377274735112241e-11,5.285322571738165e-12,8.271353940175241e-13,0.6320448420779974,0.10112647587995033,0.016381686861022794,0.002685899053282259,0.0004454929106563599,7.470177562777089e-05,1.2654126214870743e-05,2.163651537388634e-06,3.7310101288475e-07,6.48307292120566e-08,1.1342131166002606e-08,1.9963287881127263e-09,3.532506510715297e-10,6.280081673574227e-11,1.1210518774614531e-11,0.6383484834297599,0.10389690915333016,0.0172417068304248,0.002915435796856611,0.0005018000050514919,8.780050427850827e-05,1.559384969787574e-05,2.806767521521771e-06,5.11158909050874e-07,9.404252758383168e-08,1.745333702089709e-08,3.2631974653529644e-09,6.139148546452855e-10,1.1609871535368872e-10,2.2050500036020205e-11
0.18297963886592344,0.033481548239503764,0.006126441605536393,0.0011210140725142175,0.00020512275015226964,3.7533286746047345e-05,6.867827254242894e-06,1.2566725507749114e-06,2.2994548951351215e-07,4.207534263003044e-08,7.698930999602964e-09,1.4087476139610133e-09,2.5777212965581755e-10,4.7167051194121493e-11,8.630609993870875e-12,0.7731609181503136,0.15146182115822715,0.030043350753532094,0.006027272373545402,0.0012215108234122731,0.00024977399512760755,5.147035645954282e-05,1.0676983194010831e-05,2.227347094695275e-06,4.668652451456945e-07,9.824852239588313e-08,2.0744624496166666e-08,4.392259271660349e-09,9.32115182321544e-10,1.981893520974237e-10,0.8225407624332994,0.1739533327036487,0.03779563554438207,0.008420665062613547,0.0019188339700807622,0.0004459345892491371,0.00010538827256820646,2.525931706450037e-05,6.125014225577521e-06,1.499491593214936e-06,3.6997638635110845e-07,9.186966337106067e-08,2.2931318555000638e-08,5.748201511657221e-09,1.4459303689167495e-09
0.14139583882969312,0.019992783238352553,0.002826896356527088,0.00039971138161575085,5.651752609333467e-05,7.991343010546124e-06,1.1299426483519745e-06,1.597691885931724e-07,2.259069844027105e-08,3.194230755710765e-09,4.516509371193282e-10,6.386156311220439e-11,9.029759285225528e-12,1.2767703885646738e-12,1.805300200840153e-13,0.5709337808291555,0.08226208069214311,0.011962388309462975,0.0017551326770555127,0.00025972031955595766,3.874402816511692e-05,5.823489904870308e-06,8.814652625317876e-07,1.342854156020047e-07,2.0578534372546553e-08,3.170511722385146e-09,4.908539097557729e-10,7.632656810399977e-11,1.1915382608985302e-11,1.866695310200462e-12,0.5769621602701184,0.08460284625656511,0.01261066205804013,0.0019100348549478626,0.00029377075667613863,4.584042829586361e-05,7.249208273469237e-06,1.160408996463e-06,1.877856778736485e-07,3.068294616568959e-08,5.055766628969528e-09,8.391479291919788e-10,1.4015244551816588e-10,2.3532596920327257e-11,3.969086455431777e-12
0.15772000712757733,0.024875600648323046,0.003923379911556278,0.0006187955076148499,9.759643187152696e-05,1.539290993040335e-05,2.4277698639373723e-06,3.829078802443198e-07,6.039223360133965e-08,9.525063514053605e-09,1.5022930853271615e-09,2.3694167612551005e-10,3.7370442847335565e-11,5.8940665122424865e-12,9.296122123212999e-13,0.6285537116373501,0.09934759667741597,0.015799292682553208,0.0025286762252288626,0.00040738610897149213,6.607340892404795e-05,1.0788724109762429e-05,1.7734377896121075e-06,2.934330204584719e-07,4.886088886287746e-08,8.1857185925796e-09,1.3792900594539174e-09,2.336685524146189e-10,3.978518486738002e-11,6.805235821310997e-12,0.619311016045627,0.0963908562215117,0.01508152030593099,0.00237203475184002,0.00037499803639758804,5.958221614936801e-05,9.512965133886296e-06,1.525966973316786e-06,2.458735521333934e-07,3.978462039137886e-08,6.46322205704451e-09,1.0539113998820728e-09,1.724527969953746e-10,2.8309919628398502e-11,4.6612588371203815e-12
